"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","significant","diffexpressed","ERVK_related"
"TAEGUT_R06001",2.21731698477616,2.14604392394947,1.09817023047046,1.95419968999715,0.0506776059762102,0.0979002596933438,"TAEGUT_R06001","NS.",NA,NA
"TAEGUT_R06182",31.6090985526789,3.79821828664387,0.762830330842957,4.97911282899133,6.38763981831416e-07,4.06897350083125e-06,"TAEGUT_R06182","significant","UP",NA
"TAEGUT_R16406",43.8284949169272,1.02154185201246,0.836661940289278,1.22097325433407,0.222096146505574,0.332560077424379,"TAEGUT_R16406","NS.",NA,NA
"TAEGUT_R06841",0.799211545388105,2.71387851184316,2.222321848495,1.2211905821297,0.222013869233052,0.332462980057536,"TAEGUT_R06841","NS.",NA,NA
"TAEGUT_R06842",1527.14194977505,-0.842681813409474,0.301574810851179,-2.794271215925,0.00520168326500165,0.0136578802530484,"TAEGUT_R06842","significant",NA,NA
"TAEGUT_R06843",7.44805562815673,-0.659394694094013,0.942132237880248,-0.699896116045895,0.483992183151516,0.607522635057636,"TAEGUT_R06843","NS.",NA,NA
"TAEGUT_R06844",1.80947732129603,0.244633895812172,1.5821340570204,0.154622735492393,0.877118745226989,0.917630757485964,"TAEGUT_R06844","NS.",NA,NA
"TAEGUT_R06845",279.862909182419,0.494503381355375,0.235588857329551,2.09901005913724,0.0358160140087109,0.072854417574033,"TAEGUT_R06845","NS.",NA,NA
"TAEGUT_R06846",253.314306556357,2.19212792052758,0.250457595554067,8.75249127772752,2.08693656433451e-18,1.25163692311282e-16,"TAEGUT_R06846","significant","UP",NA
"TAEGUT_R06847",16.9288359222295,-0.971652052945295,0.956828268170327,-1.0154926283724,0.309871058707337,0.433716529371869,"TAEGUT_R06847","NS.",NA,NA
"TAEGUT_R14021",21.066191379484,3.61306895550572,0.679039697147489,5.32085085847485,1.03283049896334e-07,7.65868712139536e-07,"TAEGUT_R14021","significant","UP",NA
"TAEGUT_R06849",7.46959278108879,5.24022311587871,0.811637099244578,6.45636223474258,1.07249722999866e-10,1.44760560301023e-09,"TAEGUT_R06849","significant","UP",NA
"TAEGUT_R18425",4.11706573088731,5.08954361076435,0.90310502858779,5.635605438631,1.74444371134946e-08,1.50884491895042e-07,"TAEGUT_R18425","significant","UP",NA
"TAEGUT_R14022",2.6000110304299,4.43267164801968,1.27763640378363,3.46943123637731,0.000521561559818911,0.00176808070900574,"TAEGUT_R14022","significant","UP",NA
"TAEGUT_R14025",13.4611322670369,4.22886252286905,0.972211903483438,4.34973333253484,1.36303182710554e-05,6.66361698315186e-05,"TAEGUT_R14025","significant","UP",NA
"TAEGUT_R13967",3.27218020108956,3.79936896347745,0.765747400153641,4.96164787854995,6.98976246508427e-07,4.42151740411566e-06,"TAEGUT_R13967","significant","UP",NA
"TAEGUT_R14027",10.3704042421259,5.21328020773246,0.747632098664111,6.97305562060228,3.10129938230642e-12,5.77053481164371e-11,"TAEGUT_R14027","significant","UP",NA
"TAEGUT_R14026",2.93915017336125,3.86307437966781,0.997669501683191,3.87209829823437,0.000107902416276143,0.000428553703294168,"TAEGUT_R14026","significant","UP",NA
"TAEGUT_R05386",82.5457490221161,-1.81376811783772,0.356647364648337,-5.08560639338002,3.66453333782207e-07,2.42692155432348e-06,"TAEGUT_R05386","significant","DOWN",NA
"TAEGUT_R05387",495.507553628803,-0.127573896696245,0.401653556778983,-0.317621727837567,0.750771890561595,0.829493772262238,"TAEGUT_R05387","NS.",NA,NA
"TAEGUT_R05384",1811.6592829402,0.892589945294342,0.406828105110738,2.19402232559961,0.0282338045903207,0.0593426406377118,"TAEGUT_R05384","NS.",NA,NA
"TAEGUT_R05385",1902.97546534812,0.925755229947425,0.184642514822288,5.01377069543507,5.33735894180694e-07,3.44597527888091e-06,"TAEGUT_R05385","significant",NA,NA
"TAEGUT_R05382",703.499251730684,-1.08818945533328,0.46079085737626,-2.36156911083138,0.0181977796552379,0.0405311285279339,"TAEGUT_R05382","significant","DOWN",NA
"TAEGUT_R05383",1008.27887483423,0.654412847042465,0.551552977856336,1.18649136767587,0.235428308494435,0.348230859283842,"TAEGUT_R05383","NS.",NA,NA
"TAEGUT_R05380",87.8010998569644,0.932627382346428,0.909116152120709,1.02586163513966,0.304956808602971,0.428475041306121,"TAEGUT_R05380","NS.",NA,NA
"TAEGUT_R05381",2.12742571330288,-5.09502736212655,2.21290014142052,-2.30242082178001,0.021311451865691,0.0464782172650038,"TAEGUT_R05381","significant","DOWN",NA
"TAEGUT_R13961",6.93125576082559,4.18057597303635,0.713475418567179,5.85945340826444,4.64393152546484e-09,4.49589147480535e-08,"TAEGUT_R13961","significant","UP",NA
"TAEGUT_R04141",496.520192277459,1.08968228805479,0.281317504518589,3.87349621176092,0.000107285075092614,0.000426457055474433,"TAEGUT_R04141","significant","UP",NA
"TAEGUT_R05388",94.8907707053717,1.24248275141168,0.579615704942859,2.14363196306795,0.0320623876171492,0.0662794121649978,"TAEGUT_R05388","NS.",NA,NA
"TAEGUT_R13960",45.1066059813068,5.87337508820805,0.558789035907341,10.5108989453794,7.69564636900598e-26,1.38463554292153e-23,"TAEGUT_R13960","significant","UP",NA
"TAEGUT_R13398",50.4632952134385,-0.500567752098121,0.821523905159548,-0.609316112354523,0.542314929294417,0.659842445390948,"TAEGUT_R13398","NS.",NA,NA
"TAEGUT_R03961",201.267803372842,8.29917632559575,1.12150565874442,7.40003071842462,1.36152998090033e-13,3.17834758821678e-12,"TAEGUT_R03961","significant","UP",NA
"TAEGUT_R08643",15.0962766492173,0.396614358043563,0.710967294882405,0.5578517618158,0.576945613479788,0.689356392700571,"TAEGUT_R08643","NS.",NA,NA
"TAEGUT_R04531",984.38213069351,3.42392990807104,0.604862261022901,5.66067703129755,1.5077695589947e-08,1.31486881706205e-07,"TAEGUT_R04531","significant","UP",NA
"TAEGUT_R06588",2.93381649301116,2.15726982175571,0.587413881455845,3.67248696338115,0.000240201408609324,0.000885774229494335,"TAEGUT_R06588","significant","UP",NA
"TAEGUT_R04147",212.714932492705,1.99499727885836,0.487659851923761,4.0909606788181,4.29589970640339e-05,0.000187057989042295,"TAEGUT_R04147","significant","UP",NA
"TAEGUT_R00620",149.107087913684,0.139156306921159,0.198368548750779,0.701503881525035,0.482988613131926,0.606568622221502,"TAEGUT_R00620","NS.",NA,NA
"TAEGUT_R13962",8.8465655667745,4.55959531603363,0.654883055751708,6.96245730590769,3.34387954526186e-12,6.16774378019673e-11,"TAEGUT_R13962","significant","UP",NA
"TAEGUT_R11658",1.73784034901081,2.12222109970515,0.735173236943359,2.88669526182529,0.00389311095554991,0.010557288801969,"TAEGUT_R11658","significant","UP",NA
"TAEGUT_R08138",265.383285637988,4.26301739800472,0.810124154355982,5.26217787123463,1.42358941180795e-07,1.02339605209202e-06,"TAEGUT_R08138","significant","UP",NA
"TAEGUT_R08130",71.201448646228,2.39764611558141,0.75476250132661,3.17668950347584,0.00148966430164161,0.0045071687274284,"TAEGUT_R08130","significant","UP",NA
"TAEGUT_R07154",210.604002851694,-0.212445717231318,0.263551761581863,-0.8060872595053,0.420192537182544,0.546726161082377,"TAEGUT_R07154","NS.",NA,NA
"TAEGUT_R09795",29.8535131363712,4.73542126443635,0.812708363322277,5.826716542055,5.6528505038755e-09,5.39865622483293e-08,"TAEGUT_R09795","significant","UP",NA
"TAEGUT_R08647",17.7103869678183,7.21568795310542,0.918280806038351,7.85782290739078,3.90867381507195e-15,1.22608925988573e-13,"TAEGUT_R08647","significant","UP",NA
"TAEGUT_R03865",188.910044064533,-1.21004086464229,0.241676201003579,-5.00686811368893,5.53228053437563e-07,3.56097382219413e-06,"TAEGUT_R03865","significant","DOWN",NA
"TAEGUT_R01673",1.189891782932,-2.57205461177105,1.81895132905739,-1.41403157450284,0.157352631973682,0.252102603914824,"TAEGUT_R01673","NS.",NA,NA
"TAEGUT_R13697",766.447414711525,2.17636010586411,0.557405699259237,3.9044453774986,9.44417188117493e-05,0.000380078594888728,"TAEGUT_R13697","significant","UP",NA
"TAEGUT_R08648",185.368182005576,0.964675842043032,0.496969633330833,1.94111627219051,0.0522441757580397,0.100504430104633,"TAEGUT_R08648","NS.",NA,NA
"TAEGUT_R13695",95.7693605128682,2.01524615925634,0.734457936447713,2.7438551062615,0.0060722333183122,0.0156351605031525,"TAEGUT_R13695","significant","UP",NA
"TAEGUT_R03152",107.307025475211,1.96726488936263,0.592578450249385,3.3198387294285,0.000900694630109752,0.00288367433027584,"TAEGUT_R03152","significant","UP",NA
"TAEGUT_R13693",1019.53923802242,1.48866552229745,0.382321475628262,3.89375333899608,9.870501696424e-05,0.000395733042577672,"TAEGUT_R13693","significant","UP",NA
"TAEGUT_R13692",61.0593358097925,3.32154114254764,0.759338942940548,4.37425364974031,1.21848636028124e-05,6.01422667269252e-05,"TAEGUT_R13692","significant","UP",NA
"TAEGUT_R05806",30.6470149212027,1.98374963520969,0.901098426603362,2.20147941295084,0.0277021025480815,0.058385954226656,"TAEGUT_R05806","NS.",NA,NA
"TAEGUT_R08649",4.43295105454242,5.20395793677327,0.92113769905285,5.64948969315249,1.60924833165706e-08,1.39824984880927e-07,"TAEGUT_R08649","significant","UP",NA
"TAEGUT_R04962",66.9797160214368,0.793357108181232,1.05742024654837,0.750276071193937,0.453088451227253,0.578090911279514,"TAEGUT_R04962","NS.",NA,NA
"TAEGUT_R11305",470.258820585939,3.42098826549305,0.260556458978535,13.1295469661524,2.22986527463378e-39,1.6356919429929e-36,"TAEGUT_R11305","significant","UP",NA
"TAEGUT_R13699",62.6759189343732,-0.0156999259849521,0.858435905584606,-0.01828899034024,0.98540831043487,0.990342234237226,"TAEGUT_R13699","NS.",NA,NA
"TAEGUT_R03154",1606.82212439288,0.00611967506003194,0.263524931899967,0.0232223760230586,0.981472889933795,0.987912173580024,"TAEGUT_R03154","NS.",NA,NA
"TAEGUT_R04216",138.961316689206,0.606768944347057,0.468787185115761,1.2943377370634,0.195548786928288,0.301009399862495,"TAEGUT_R04216","NS.",NA,NA
"TAEGUT_R04148",1.42478312448535,0.75643558405842,2.4508114321944,0.308646995081594,0.757590068104049,0.833563104053612,"TAEGUT_R04148","NS.",NA,NA
"TAEGUT_R07157",420.714153417468,-0.527239048414717,0.271104895721675,-1.94477878022534,0.0518016090964767,0.0998242183174703,"TAEGUT_R07157","NS.",NA,NA
"TAEGUT_R09794",303.948899306004,-0.358922872560914,0.48576305002406,-0.738884673387853,0.45997702982765,0.584767491859282,"TAEGUT_R09794","NS.",NA,NA
"TAEGUT_R06771",5.12458619137963,-0.914261175272758,0.89436337570738,-1.02224800355855,0.306663536082295,0.430303631559853,"TAEGUT_R06771","NS.",NA,NA
"TAEGUT_R11651",0.586177568987027,2.27759204216717,2.95899973655037,0.769716878995874,0.441467855400297,0.567438057091446,"TAEGUT_R11651","NS.",NA,NA
"TAEGUT_R11547",81.0513473021261,0.50152559539654,0.883340743335724,0.567760062218628,0.570197901809871,0.683391842098778,"TAEGUT_R11547","NS.",NA,NA
"TAEGUT_R01715",6.02496387848034,-1.4296292055947,1.54734127373301,-0.92392624036046,0.355524719982396,0.481711243215705,"TAEGUT_R01715","NS.",NA,NA
"TAEGUT_R01714",24.8428430430503,0.00622036525863992,0.74739019145176,0.00832278149992475,0.993359457801975,0.995735658604271,"TAEGUT_R01714","NS.",NA,NA
"TAEGUT_R01717",2435.85807915195,-0.536128512330409,0.305393466223183,-1.75553366927177,0.0791680667772864,0.142982326664432,"TAEGUT_R01717","NS.",NA,NA
"TAEGUT_R01716",57.0105446074995,0.721777154685104,0.703862432130571,1.02545202263503,0.305149952266874,0.428652860693365,"TAEGUT_R01716","NS.",NA,NA
"TAEGUT_R01711",4.40600739740339,-2.27528892338277,1.08135590129132,-2.10410737174106,0.0353690819593017,0.0721068018308713,"TAEGUT_R01711","NS.",NA,NA
"TAEGUT_R01710",21.070246631684,4.90610392542277,0.780082950373434,6.28920799137344,3.19089713029909e-10,3.92624452058479e-09,"TAEGUT_R01710","significant","UP",NA
"TAEGUT_R01713",60.7188086944799,-0.16563057315218,1.07258066785885,-0.154422485986832,0.877276625052239,0.917695249725554,"TAEGUT_R01713","NS.",NA,NA
"TAEGUT_R03158",9.47053550982367,1.41674442587175,0.839528994154126,1.68754675030516,0.0914982684688065,0.161354606121151,"TAEGUT_R03158","NS.",NA,NA
"TAEGUT_R12796",465.892474844142,-0.589165703325812,0.411143400819472,-1.43299321392856,0.151859776650336,0.245176471707036,"TAEGUT_R12796","NS.",NA,NA
"TAEGUT_R08139",443.374986858793,1.23970560288195,0.291768935865513,4.24892937695523,2.14794616881682e-05,0.000100578515422721,"TAEGUT_R08139","significant","UP",NA
"TAEGUT_R01719",7.43230729098871,4.31234821314268,1.4899259850255,2.89433720633369,0.003799598760022,0.010334561829883,"TAEGUT_R01719","significant","UP",NA
"TAEGUT_R01718",2.85645602640969,4.56303783417158,0.877663396562979,5.19907501217541,2.0028269370561e-07,1.39867870170391e-06,"TAEGUT_R01718","significant","UP",NA
"TAEGUT_R03846",112.762327276947,-0.888407355412005,0.734054167141331,-1.21027492953521,0.226173414388422,0.337499363055785,"TAEGUT_R03846","NS.",NA,NA
"TAEGUT_R00392",1294.68560760672,-3.09406087012844,0.359814247334021,-8.59905046299119,8.03783407476394e-18,4.29404962111759e-16,"TAEGUT_R00392","significant","DOWN",NA
"TAEGUT_R03926",98.8616904660209,0.124524791639562,0.334234633871434,0.372566990431822,0.709470744575509,0.796830335429144,"TAEGUT_R03926","NS.",NA,NA
"TAEGUT_R09797",5.99090164991678,0.76112211206838,1.00917774396088,0.754200255230645,0.450728984377045,0.576121117219959,"TAEGUT_R09797","NS.",NA,NA
"TAEGUT_R08411",48.5111452230756,3.16263748372698,0.533093848477786,5.9326092258571,2.9815790624537e-09,2.98815953122002e-08,"TAEGUT_R08411","significant","UP",NA
"TAEGUT_R03867",6.91883550112039,3.01225501007506,1.19878026555439,2.51276659837405,0.011978855764801,0.0281633058612284,"TAEGUT_R03867","significant","UP",NA
"TAEGUT_R11546",39.9528080430112,0.91255339850667,0.800752995309278,1.13961908834847,0.254445029310936,0.371404836906335,"TAEGUT_R11546","NS.",NA,NA
"TAEGUT_R00390",690.632472404908,-1.33704427834066,0.253620797101035,-5.2718242889522,1.35074364560728e-07,9.76549765315465e-07,"TAEGUT_R00390","significant","DOWN",NA
"TAEGUT_R14676",24.4165620249595,2.75492136355411,0.887478615471521,3.1042115443992,0.00190786864695605,0.00560833397576229,"TAEGUT_R14676","significant","UP",NA
"TAEGUT_R05834",908.748047667903,0.92485882841523,0.24106101849917,3.83661711119176,0.000124740724570234,0.000488813457777586,"TAEGUT_R05834","significant",NA,NA
"TAEGUT_R05835",1.14571231107064,3.23475936566489,1.91159893351014,1.69217470723585,0.0906126675277181,0.160119039663545,"TAEGUT_R05835","NS.",NA,NA
"TAEGUT_R05836",3.46527209215975,-1.71387094886853,2.28338634831136,-0.750582988347982,0.452903662296165,0.577968246921486,"TAEGUT_R05836","NS.",NA,NA
"TAEGUT_R09510",564.333804854635,0.86696635060076,0.294925766149867,2.93960870872235,0.00328626967953503,0.00907686246605244,"TAEGUT_R09510","significant",NA,NA
"TAEGUT_R05830",0.0618436223705908,-0.675621569032672,2.99678434088898,-0.22544884522196,0.821630116545927,0.879306973950054,"TAEGUT_R05830","NS.",NA,NA
"TAEGUT_R05831",181.285580194197,-1.03411691622765,0.920296785734308,-1.12367763558201,0.261149807401445,0.379131394287917,"TAEGUT_R05831","NS.",NA,NA
"TAEGUT_R01648",11.030603341063,1.28898403122589,0.815171733830226,1.58124230482009,0.11382264584937,0.193409257095437,"TAEGUT_R01648","NS.",NA,NA
"TAEGUT_R03404",37.4283021237009,1.12212966915533,0.763147516005145,1.47039680483972,0.141454316239187,0.231215008511636,"TAEGUT_R03404","NS.",NA,NA
"TAEGUT_R00396",1028.30364122911,-0.635635764296262,0.282768207422575,-2.24790392841567,0.02458231663027,0.0526661360112907,"TAEGUT_R00396","NS.",NA,NA
"TAEGUT_R03409",3.73211388862222,2.48696350778692,1.08932638968607,2.28302878855586,0.0224286726375407,0.0486256274347137,"TAEGUT_R03409","significant","UP",NA
"TAEGUT_R03408",594.449313474297,0.929026377920183,0.468307928378531,1.98379382799869,0.0472788284742904,0.0923590921501246,"TAEGUT_R03408","NS.",NA,NA
"TAEGUT_R07697",15.7866531174694,1.99691076335639,0.578912040359722,3.44941998807894,0.000561792190484749,0.00188635574945865,"TAEGUT_R07697","significant","UP",NA
"TAEGUT_R05839",32.3488527366287,0.18404769150253,0.725012569023999,0.253854483861283,0.799607979703318,0.864470460229107,"TAEGUT_R05839","NS.",NA,NA
"TAEGUT_R00397",46.1556251112606,-0.74194287986752,0.597708045568244,-1.24131318855203,0.214490074491599,0.323891900293252,"TAEGUT_R00397","NS.",NA,NA
"TAEGUT_R16063",740.196057247572,5.75293784546802,0.842694728190222,6.82683497714894,8.68084531504602e-12,1.45868794580227e-10,"TAEGUT_R16063","significant","UP",NA
"TAEGUT_R17228",122.348013842529,-0.469087144802895,0.619292029366984,-0.757457100299478,0.44877605806741,0.574433354326285,"TAEGUT_R17228","NS.",NA,NA
"TAEGUT_R17229",125.912995267815,0.126622154261298,0.554181314037381,0.228485066266158,0.819269164497304,0.878859902547262,"TAEGUT_R17229","NS.",NA,NA
"TAEGUT_R00394",1250.96697759213,-5.86845308962368,0.631736087536626,-9.28940613873581,1.55151556153492e-20,1.38273386867262e-18,"TAEGUT_R00394","significant","DOWN",NA
"TAEGUT_R03866",46.9558606973478,0.61696921726851,0.568287609695917,1.08566367934476,0.277627815336484,0.39817398812584,"TAEGUT_R03866","NS.",NA,NA
"TAEGUT_R16062",43.7402544882602,-1.39733596465977,0.983881746966638,-1.42022755170308,0.155541445024053,0.249801982768109,"TAEGUT_R16062","NS.",NA,NA
"TAEGUT_R17222",213.90722096403,-0.258571127224196,0.450356925615631,-0.574147109807923,0.565868256480791,0.679785262898617,"TAEGUT_R17222","NS.",NA,NA
"TAEGUT_R17223",2.86033528911345,-3.20960527651694,2.76581926086425,-1.16045372954487,0.245864122008619,0.360895908177355,"TAEGUT_R17223","NS.",NA,NA
"TAEGUT_R17220",73.7540567094246,1.09895710420015,0.805795169848995,1.36381694172489,0.172625186839617,0.271821958669515,"TAEGUT_R17220","NS.",NA,NA
"TAEGUT_R09514",651.755527196187,0.350879617277948,0.424818676092246,0.825951487127551,0.40883161199588,0.535598056325417,"TAEGUT_R09514","NS.",NA,NA
"TAEGUT_R17226",1386.7907679573,0.378939380432582,0.16558525680887,2.28848502418291,0.0221092912516691,0.0480150766057656,"TAEGUT_R17226","significant",NA,NA
"TAEGUT_R16061",1250.26273548822,-0.234855370025107,0.245969689597885,-0.95481427166515,0.33967162884347,0.465288896452105,"TAEGUT_R16061","NS.",NA,NA
"TAEGUT_R17224",358.028414083203,1.45265992489874,0.333968968662319,4.34968533369201,1.3633301944347e-05,6.66361698315186e-05,"TAEGUT_R17224","significant","UP",NA
"TAEGUT_R17225",54.1837166582778,-0.968283946415278,0.909504556418131,-1.06462792251271,0.287044338896527,0.408332296657666,"TAEGUT_R17225","NS.",NA,NA
"TAEGUT_R10928",265.890048127532,0.00259417973442065,0.895508884994757,0.00289687771711594,0.997688629227779,0.998369145108988,"TAEGUT_R10928","NS.",NA,NA
"TAEGUT_R10929",1292.71475475926,0.498682377506456,0.303923620928468,1.64081480729603,0.100835863592865,0.1749264681138,"TAEGUT_R10929","NS.",NA,NA
"TAEGUT_R03354",5.67887432178255,4.01818589259645,0.977648223254793,4.11005287691219,3.95568526157073e-05,0.000173871466486925,"TAEGUT_R03354","significant","UP",NA
"TAEGUT_R19043",0.867555467741935,-1.3108118895022,0.791269935515481,-1.65659256173844,0.0976018772094581,0.170136459385686,"TAEGUT_R19043","NS.",NA,NA
"TAEGUT_R10258",10.6187197771862,4.24865530226163,1.10857120451549,3.83255066066645,0.000126821471835695,0.000496457124558779,"TAEGUT_R10258","significant","UP",NA
"TAEGUT_R03842",285.157924377295,3.40096412884149,1.18628621827064,2.8669001430358,0.0041451377947224,0.0111676886595488,"TAEGUT_R03842","significant","UP",NA
"TAEGUT_R10256",1.76478955561531,3.8652205091963,1.25304002158306,3.0846744258919,0.00203775083349173,0.00593615150394903,"TAEGUT_R10256","significant","UP",NA
"TAEGUT_R16067",362.036651934662,-0.633612478468606,1.17050968314208,-0.541313316407392,0.588291643498727,0.699843951148187,"TAEGUT_R16067","NS.",NA,NA
"TAEGUT_R11346",1.97048606902889,3.07385523032648,1.78370858049696,1.72329452464151,0.0848352774184091,0.151609671188521,"TAEGUT_R11346","NS.",NA,NA
"TAEGUT_R10255",4.62788149969704,4.36152879235889,0.760791523973324,5.73288299740813,9.87377480639613e-09,8.9247693415918e-08,"TAEGUT_R10255","significant","UP",NA
"TAEGUT_R10252",1007.08823908077,0.832850805489415,0.392154235639653,2.12378378147805,0.0336882277953892,0.0691605899368851,"TAEGUT_R10252","NS.",NA,NA
"TAEGUT_R10253",1980.29832322158,0.270159481617834,0.616984177691819,0.437871004453501,0.661479795709901,0.758644547577324,"TAEGUT_R10253","NS.",NA,NA
"TAEGUT_R10250",0.944831308926901,2.95233593642365,1.91164354442409,1.54439667637571,0.122492264726595,0.205388671259141,"TAEGUT_R10250","NS.",NA,NA
"TAEGUT_R19045",3.21724240316458,1.40027824034026,0.648074058736804,2.16067627065588,0.030720355168143,0.0638303316011355,"TAEGUT_R19045","NS.",NA,NA
"TAEGUT_R06152",2.28806185647222,3.43814471770947,1.14196013596942,3.01073970046318,0.00260612158655766,0.00738433381352365,"TAEGUT_R06152","significant","UP",NA
"TAEGUT_R09791",15.4355967001126,0.947396228166817,1.19400347626303,0.793461867575091,0.427508777632897,0.553902677106971,"TAEGUT_R09791","NS.",NA,NA
"TAEGUT_R06150",11.1451503387677,-0.768540350616854,1.46334324059379,-0.525194861531598,0.599447736652534,0.70895865269981,"TAEGUT_R06150","NS.",NA,NA
"TAEGUT_R09518",26.6662580527194,-0.671932147810653,0.798081255195851,-0.841934506588253,0.399824614094793,0.5268017298802,"TAEGUT_R09518","NS.",NA,NA
"TAEGUT_R08192",40.685862748839,-1.44188542241029,0.73824050846316,-1.95313777269139,0.0508032721976745,0.0981085467146666,"TAEGUT_R08192","NS.",NA,NA
"TAEGUT_R19046",225.636447410354,0.205956315988462,0.653055897140299,0.315373181515297,0.752478326701202,0.830465056816465,"TAEGUT_R19046","NS.",NA,NA
"TAEGUT_R06154",353.010657706358,2.4576600288085,0.895914481643487,2.74318596156645,0.0060846216697564,0.0156586026832538,"TAEGUT_R06154","significant","UP",NA
"TAEGUT_R13399",1.1107503694097,3.18663348666777,1.19315477244939,2.67076288864522,0.00756790846880275,0.018962196488697,"TAEGUT_R13399","significant","UP",NA
"TAEGUT_R03962",274.140303952292,4.7271686962782,0.945172959577193,5.00137953416782,5.69215298832087e-07,3.65524383142275e-06,"TAEGUT_R03962","significant","UP",NA
"TAEGUT_R04819",57.023582745394,1.91980795947574,0.488753522820237,3.92796751294588,8.56667794362629e-05,0.000347664477938594,"TAEGUT_R04819","significant","UP",NA
"TAEGUT_R06158",142.396348813583,2.71953916603013,1.09631947752863,2.48060827320211,0.0131158423567156,0.0305055299301561,"TAEGUT_R06158","significant","UP",NA
"TAEGUT_R16064",739.752711558823,1.13831917920725,0.507419634064458,2.24334870546741,0.0248743368715695,0.0532085240480028,"TAEGUT_R16064","NS.",NA,NA
"TAEGUT_R06907",24.4469772046708,2.13947150591214,0.77107010155763,2.77467833545901,0.00552563298273346,0.0143811233961098,"TAEGUT_R06907","significant","UP",NA
"TAEGUT_R04818",28.3038387054494,-0.0694178026217529,0.961085159764143,-0.0722285657170989,0.942420012382729,0.962430762332905,"TAEGUT_R04818","NS.",NA,NA
"TAEGUT_R12566",239.140731070821,-0.264272403150815,0.31965152613913,-0.826751576452006,0.408377881414478,0.535077147178959,"TAEGUT_R12566","NS.",NA,NA
"TAEGUT_R06906",4.20538678728571,-2.03361137205959,1.01618341934428,-2.00122471332177,0.0453681788498654,0.0892943144504264,"TAEGUT_R06906","NS.",NA,NA
"TAEGUT_R08350",6.91959206691202,1.44100833906787,0.538884726578151,2.67405674719728,0.00749397694763913,0.0188084127313296,"TAEGUT_R08350","significant","UP",NA
"TAEGUT_R05212",253.670689822545,-2.68101519131678,1.1404780564642,-2.35078191651375,0.0187340101992069,0.0415507666611553,"TAEGUT_R05212","significant","DOWN",NA
"TAEGUT_R17047",4.51245076280888,0.694056461323033,0.813287724881453,0.853395963186584,0.3934397593642,0.520510758226555,"TAEGUT_R17047","NS.",NA,NA
"TAEGUT_R11345",91.8762067325122,2.39614341001952,1.14230454841278,2.09763973482285,0.035936982238042,0.0730771004631557,"TAEGUT_R11345","NS.",NA,NA
"TAEGUT_R06273",158.893252885145,-1.27808011838144,0.816297258920655,-1.56570428776323,0.117417862020415,0.198369515852011,"TAEGUT_R06273","NS.",NA,NA
"TAEGUT_R08351",8.39956331193476,3.87923021298058,0.537632762346104,7.21539028993047,5.37795042901667e-13,1.14858085758349e-11,"TAEGUT_R08351","significant","UP",NA
"TAEGUT_R00704",0.618298549427938,2.32688905439227,1.49672314414421,1.55465562451947,0.120028108468482,0.201920797804612,"TAEGUT_R00704","NS.",NA,NA
"TAEGUT_R12564",133.684385129151,1.75798378747968,0.717680407145738,2.44953571252042,0.0143040524210807,0.0329246413797734,"TAEGUT_R12564","significant","UP",NA
"TAEGUT_R06272",48.3442890210446,3.30907754298568,0.831107660845503,3.98152694155086,6.84739578265053e-05,0.00028451749970961,"TAEGUT_R06272","significant","UP",NA
"TAEGUT_R12070",51.0060881313711,5.73312661654724,1.02423784139821,5.59745635712972,2.17519585475957e-08,1.84133756511205e-07,"TAEGUT_R12070","significant","UP",NA
"TAEGUT_R12071",101.408096944273,5.76647978921631,1.08317431534067,5.32368586251299,1.01685451550734e-07,7.55196624601092e-07,"TAEGUT_R12071","significant","UP",NA
"TAEGUT_R12072",9.08002694724551,1.20895290576628,0.67803753395136,1.7830176726662,0.0745834265569739,0.135950980722031,"TAEGUT_R12072","NS.",NA,NA
"TAEGUT_R17513",2.37394977829597,2.91720790333285,0.825207637375918,3.5351198549365,0.000407590238738488,0.00141932518369366,"TAEGUT_R17513","significant","UP",NA
"TAEGUT_R12074",41.6674197772189,0.182293892711644,0.511496419722894,0.356393291687952,0.721546052470443,0.806500985331788,"TAEGUT_R12074","NS.",NA,NA
"TAEGUT_R06271",264.16913734632,1.12958318299835,1.12630470266876,1.00291082894516,0.315903887282236,0.439999922460148,"TAEGUT_R06271","NS.",NA,NA
"TAEGUT_R12076",74.2707401486624,-0.0539753841948325,1.5470954663866,-0.0348882052643444,0.972168885724421,0.981944662582723,"TAEGUT_R12076","NS.",NA,NA
"TAEGUT_R12077",144.503621413025,0.0267787564439759,1.27050332490183,0.0210772816718484,0.983184007468723,0.988939686221374,"TAEGUT_R12077","NS.",NA,NA
"TAEGUT_R12078",946.879792887768,2.21059234074431,0.424618939946016,5.20606155963121,1.92890678856944e-07,1.35151029653183e-06,"TAEGUT_R12078","significant","UP",NA
"TAEGUT_R12079",583.113383360889,2.10860213062843,0.380213087979546,5.54584310033499,2.92541070917013e-08,2.39971755033517e-07,"TAEGUT_R12079","significant","UP",NA
"TAEGUT_R06902",24.8686589759689,-0.16019132431404,0.64722136000162,-0.247506238535823,0.804516464014919,0.867956669402225,"TAEGUT_R06902","NS.",NA,NA
"TAEGUT_R04140",5.40746097537386,0.651348656569292,1.21112914539114,0.537802809095915,0.590713192435737,0.701674265454308,"TAEGUT_R04140","NS.",NA,NA
"TAEGUT_R12563",8.30878936062982,-0.0737852284107848,1.08188710970575,-0.0682004876006451,0.945626038827829,0.963976285698009,"TAEGUT_R12563","NS.",NA,NA
